Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
IBM US Equity,IBM,233324957655.68002,IBM US,Technology,Software & Tech Services,IT Services,1563347072.0,0.15943127870559692,-0.3833548128604889,-0.1715754270553589,-0.47973310947418213,0.9064815044403076,0.15194696187973022,-0.012597179971635342,-1.3036264181137085,0.9486031532287598,-0.9153928160667419,3.7073307037353516,3.5735591642111895,8.544510841369629,7.539662018556725,26.05917739868164,23.49410075179098,24.173355102539062,11.918155307315985,45.0,451020.0,45102010.0,Information Technology,IT Services,IT Consulting & Other Services,69.60064697265625,0.8270592577398737,42.30281066343855,282200.0,350600.0
NVS US Equity,NOVARTIS AG-ADR,232702014611.22,NVS US,Health Care,Health Care,Biotech & Pharma,261129808.0,0.055570609867572784,0.3214985728263855,-0.3798295855522156,-1.13363516330719,-0.09813699126243591,-0.6616225242614746,0.4940504729747772,-1.379373550415039,1.2947288751602173,-0.8337363004684448,4.148417949676514,4.443695138198932,4.76986026763916,4.43219186469962,17.997461318969727,12.694490523719951,26.32698631286621,19.37666756892618,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,0.4111272413464849,6.5498047285899474,75883.0,103914.0
NVSEF US Equity,NOVARTIS AG-REG,228295874451.25598,NVSEF US,Health Care,Health Care,Biotech & Pharma,78895824.0,0.055570609867572784,0.3214985728263855,-0.3798295855522156,-1.13363516330719,-0.09813699126243591,-0.6616225242614746,0.4940504729747772,-1.379373550415039,1.2947288751602173,-0.8337363004684448,4.148417949676514,4.359554984924609,4.76986026763916,4.348269650777821,17.997461318969727,12.454124180862618,26.32698631286621,19.37666756892618,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,0.2865679988621301,4.779549145609963,75883.0,103914.0
MS US Equity,MORGAN STANLEY,225512760348.42,MS US,Financials,Financial Services,Institutional Financial Svcs,700063872.0,0.9442108869552612,-0.6282751560211182,0.49551862478256226,-0.5162922143936157,1.4662457704544067,0.2958866059780121,0.04117053002119064,-1.0322226285934448,0.8042823076248169,-1.0330169200897217,2.076338529586792,3.388444832690743,2.40324330329895,2.222549010097984,17.588592529296875,16.148744725201514,11.519976615905762,,40.0,402030.0,40203020.0,Financials,Capital Markets,Investment Banking & Brokerage,,1.0863671465297213,68.17681342638392,80478.0,60431.0
PM US Equity,PHILIP MORRIS IN,224536931284.61,PM US,Consumer Staples,Consumer Staple Products,Tobacco & Cannabis,1107034752.0,-0.17956478893756866,1.8566746711730957,0.308417409658432,-0.7374072670936584,1.747871994972229,-0.0916646420955658,0.04945390671491623,-0.2977895736694336,1.6552594900131226,-0.6390241384506226,5.926671028137207,5.60418980338437,,,23.19501495361328,20.115869056643362,,,30.0,302030.0,30203010.0,Consumer Staples,Tobacco,Tobacco,,0.3885868396218537,65.83567940242023,83100.0,73500.0
ABT US Equity,ABBOTT LABS,223866134341.90997,ABT US,Health Care,Health Care,Medical Equipment & Devices,887338752.0,-0.09060870856046677,-0.6596593856811523,-0.14927569031715393,-0.7387114763259888,-0.5077056884765625,-0.9146754741668701,-0.17748278379440308,-0.9979245662689209,0.3379966616630554,-0.8932772874832153,5.360422134399414,5.011356152540933,5.625345230102539,5.123772682425094,19.887958526611328,24.78475464763235,14.925527572631836,6.779499404052443,35.0,351010.0,35101010.0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,,0.4199702294389506,16.254075773148813,114000.0,103000.0
AZN US Equity,ASTRAZENECA-ADR,223252671673.32,AZN US,Health Care,Health Care,Biotech & Pharma,474129376.0,0.050581250339746475,-0.3149400055408478,0.7616550326347351,-1.2265217304229736,0.09880977123975754,-0.865977942943573,0.16707122325897217,-0.356710821390152,0.47483107447624207,-0.47280293703079224,4.12354040145874,3.9138939320473907,5.467708587646484,4.750030521245306,31.69048500061035,15.637275750276958,17.60312271118164,25.119745529192016,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,0.46988876427619064,10.512198609818402,89900.0,64600.0
NSRGY US Equity,NESTLE-ADR,222700000000.0,NSRGY US,Consumer Staples,Consumer Staple Products,Food,61224920.0,0.3351414203643799,-0.23665760457515717,0.6110732555389404,-1.1223433017730713,0.9147529006004333,-1.4619290828704834,0.41345876455307007,-1.1010944843292236,1.4653828144073486,-0.9165955781936646,2.2063491344451904,2.1750129294345224,6.17999792098999,5.295824564359371,18.149639129638672,16.9673837049021,32.482425689697266,1.819642585716457,30.0,302020.0,30202030.0,Consumer Staples,Food Products,Packaged Foods & Meats,,0.39006235384829563,-22.244471746872428,270000.0,308000.0
AXP US Equity,AMERICAN EXPRESS,222541096801.46997,AXP US,Financials,Financial Services,Specialty Finance,589692672.0,0.41422292590141296,-0.46483519673347473,-0.15839698910713196,-0.5914477109909058,0.410468727350235,0.6932665705680847,0.25392356514930725,-0.3774401545524597,-0.2054205685853958,-0.7808263897895813,3.03847599029541,3.080253033509518,7.347757339477539,6.909610887990355,22.61027717590332,20.38268487192949,34.27581787109375,,40.0,402020.0,40202010.0,Financials,Consumer Finance,Consumer Finance,,1.0387618308127855,53.180727441471554,75100.0,64500.0
MRK US Equity,MERCK & CO,220786599095.59998,MRK US,Health Care,Health Care,Biotech & Pharma,2192827648.0,0.18194998800754547,-0.2599831819534302,-0.26815563440322876,-0.6656907200813293,0.14664176106452942,-1.296026349067688,0.5372961759567261,-0.6317061185836792,1.1613837480545044,-0.2546767294406891,3.447352886199951,3.326292407292047,4.965969562530518,3.686919476740271,12.22513198852539,9.547524474578724,28.33418846130371,27.956302206707395,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,0.3848607518371569,-29.657958286300147,70000.0,69000.0
GE US Equity,GENERAL ELECTRIC,220325074866.4,GE US,Industrials,Industrial Products,Aerospace & Defense,831551488.0,0.11697360873222351,-0.4621618092060089,0.4305202066898346,-0.3564276695251465,-0.1421017050743103,0.7794200778007507,-0.4087432026863098,-1.408799648284912,-0.39022427797317505,-0.8263140916824341,4.866506576538086,5.513142529971895,11.395280838012695,12.174216182791422,45.568443298339844,37.02586816899224,28.04090118408203,3.3252549070980986,20.0,201010.0,20101010.0,Industrials,Aerospace & Defense,Aerospace & Defense,,1.1585701471547953,87.09324811161152,,205000.0
TMO US Equity,THERMO FISHER,218587426439.55002,TMO US,Health Care,Health Care,Medical Equipment & Devices,1097066112.0,-0.00515595730394125,-0.7299988865852356,-0.3559749722480774,-0.5398719906806946,0.1021098867058754,-0.8371330499649048,-0.13266775012016296,-0.5330498218536377,-0.5536576509475708,-0.8861488699913025,5.091105937957764,4.943236613669542,4.411362171173096,3.9568331228100244,33.373233795166016,24.226612802586313,13.160792350769043,3.2416800764943217,35.0,352030.0,35203010.0,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,,0.6719473886538556,3.7514901244557253,122000.0,70000.0
SHOP CN Equity,SHOPIFY INC - A,217045371225.86996,SHOP CN,Technology,Software & Tech Services,Software,514922176.0,-1.1228522062301636,-0.6809736490249634,2.190690040588379,-0.7158014178276062,-0.9619148969650269,0.4368455708026886,-0.8484179377555847,0.3936586081981659,-0.7094537615776062,1.5027693510055542,18.400737762451172,13.708268451787218,14.976483345031738,11.879199606512353,138.80032348632812,75.29986783197417,15.030975341796875,16.15927910375061,45.0,451020.0,45102030.0,Information Technology,IT Services,Internet Services & Infrastructure,35.660396575927734,1.7961974199354274,46.19408370368281,10000.0,4000.0
LIN US Equity,LINDE PLC,216675653760.15,LIN US,Materials,Materials,Chemicals,1090247680.0,-0.1340814232826233,-0.5310675501823425,-0.5589195489883423,-0.6359675526618958,-0.29574698209762573,-0.7220843434333801,-0.09752193838357925,-1.0127464532852173,0.01039239764213562,-0.9294551014900208,6.601158618927002,6.2798699197919285,5.68821907043457,5.257896441920969,29.37373161315918,27.0486550093989,16.874004364013672,0.4544765944553855,15.0,151010.0,15101040.0,Materials,Chemicals,Industrial Gases,74.89186096191406,0.6584669239547394,10.499379588245784,66323.0,80820.0
GS US Equity,GOLDMAN SACHS GP,211201108520.5,GS US,Financials,Financial Services,Institutional Financial Svcs,1396336896.0,1.0412793159484863,-0.5174907445907593,-0.2544211745262146,0.02394680492579937,1.1524628400802612,0.5438543558120728,0.43237143754959106,-0.900011420249939,0.3589588403701782,-0.9740890860557556,1.7067281007766724,3.682651486779069,1.9329206943511963,1.8009443336230826,16.020545959472656,13.989109046972326,12.565499305725098,,40.0,402030.0,40203020.0,Financials,Capital Markets,Investment Banking & Brokerage,,1.1532719093286563,73.73441828702684,46500.0,38300.0
MCD US Equity,MCDONALDS CORP,210901173589.80002,MCD US,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,865380864.0,-0.3024793267250061,0.16620971262454987,0.2640622556209564,-0.4784802496433258,2.132215976715088,-0.9405826330184937,-0.1712646186351776,-0.8136041760444641,0.6754727959632874,-0.6811662912368774,8.182374000549316,7.860267432226945,,,24.99431800842285,23.39850925904703,,0,25.0,253010.0,25301040.0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,,0.5261095604050049,4.910833175228402,150000.0,210000.0
ISRG US Equity,INTUITIVE SURGIC,207923876872.72003,ISRG US,Health Care,Health Care,Medical Equipment & Devices,797871552.0,-0.9185845851898193,-0.4121728241443634,-0.37788036465644836,-0.5146182775497437,-1.2844102382659912,0.45326730608940125,-0.8188149333000183,0.3058713376522064,-0.7094537615776062,-0.5475100874900818,24.79707908630371,21.328807434776547,12.650264739990234,10.729151337520495,89.87757110595703,72.01937491668171,15.618684768676758,13.712718956909043,35.0,351010.0,35101010.0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,,1.033474781265919,48.95687779463431,15638.0,7326.0
BX US Equity,BLACKSTONE INC,207752435828.30002,BX US,Financials,Financial Services,Asset Management,602034304.0,-0.5418677926063538,0.7093327641487122,0.5259908437728882,-0.38383495807647705,0.22097602486610413,0.30992889404296875,-0.5900449752807617,-0.33840087056159973,0.3436029851436615,-0.12255412340164185,9.860608100891113,14.542245500371697,25.319128036499023,12.639327106052566,46.28936004638672,29.016767174347777,36.94837951660156,,40.0,402030.0,40203010.0,Financials,Capital Markets,Asset Management & Custody Banks,28.59873390197754,1.2517309822681504,37.43615191115657,4735.0,2615.0
NOW US Equity,SERVICENOW INC,207707740000.0,NOW US,Technology,Software & Tech Services,Software,1613027328.0,-0.7890056371688843,-0.6324173212051392,-0.6031648516654968,-0.12066590785980225,-0.7889251708984375,0.29890215396881104,-0.842924952507019,1.248808741569519,-0.7094537615776062,0.4678277373313904,18.894241333007812,15.597921747054112,21.66705894470215,15.653569942830952,142.20648193359375,60.090053293664496,16.53420066833496,23.15185724690459,45.0,451030.0,45103020.0,Information Technology,Software,Systems Software,,1.2354688008739527,27.56866348771212,26293.0,10371.0
DIS US Equity,WALT DISNEY CO/T,200411473573.9,DIS US,Communications,Media,Entertainment Content,1500428032.0,0.3448040187358856,-1.1944353580474854,0.15830625593662262,-0.19764600694179535,-0.07490462809801102,-0.26230132579803467,0.2884460985660553,-0.873511016368866,-0.20809553563594818,-0.8640713691711426,2.1811420917510986,2.079450247326609,2.007667303085327,1.8383285025739884,22.742048263549805,19.56625903587273,5.541464805603027,,50.0,502020.0,50202010.0,Communication Services,Entertainment,Movies & Entertainment,,0.6401310830957508,12.83947806320409,177080.0,223000.0
SHEL US Equity,SHELL PLC-ADR,200050462257.46997,SHEL US,Energy,Oil & Gas,Oil & Gas Supply Chain,262595184.0,0.8053271174430847,-1.1757943630218506,0.17264102399349213,-1.1783548593521118,-0.08864016085863113,-0.5295476913452148,2.787919282913208,-0.732681155204773,1.6632250547409058,-0.0600457489490509,0.7271900177001953,0.7202896263227634,1.1251033544540405,1.0511103338927916,12.96677303314209,8.659951661879834,8.820804595947266,0.386548533120421,10.0,101020.0,10102010.0,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,,0.5024083184404398,7.916235698387286,100000.0,81000.0
PEP US Equity,PEPSICO INC,198291446578.04,PEP US,Consumer Staples,Consumer Staple Products,Beverages,1186217728.0,0.15650713443756104,-0.08339723199605942,-0.10196051746606827,-0.5677564740180969,0.6936171650886536,-1.2198328971862793,0.18656392395496368,-0.8193789720535278,1.3360217809677124,-0.8510454893112183,2.1644275188446045,2.144387628183333,10.99516487121582,9.181330418054722,17.710561752319336,17.31318411820647,52.419002532958984,,30.0,302010.0,30201030.0,Consumer Staples,Beverages,Soft Drinks & Non-alcoholic Beverages,,0.3225462312190405,-12.9685171123337,319000.0,267000.0
HSBC US Equity,HSBC HOLDING-ADR,189620267955.3,HSBC US,Financials,Banking,Banking,63649216.0,1.0403331518173218,-1.364730715751648,0.5648528337478638,-1.2182073593139648,0.2988804578781128,0.09039409458637238,2.1567325592041016,-1.370638132095337,2.5329713821411133,-1.0750491619110107,2.828436851501465,2.9024309159909687,1.0966367721557617,1.0461764244489313,8.672652244567871,8.262116117215449,13.326247215270996,,40.0,401010.0,40101010.0,Financials,Banks,Diversified Banks,,0.650180525461728,46.57349599661445,220861.0,235217.0
ADBE US Equity,ADOBE INC,188515371000.0,ADBE US,Technology,Software & Tech Services,Software,1243306368.0,-0.5527733564376831,1.5710409879684448,1.8172990083694458,0.11392977833747864,-0.6240120530128479,-1.7163749933242798,-0.21097585558891296,-0.2886708974838257,-0.7094537615776062,-0.5007036328315735,8.99826431274414,7.867230016435434,13.540154457092285,11.591554837182882,30.116466522216797,20.717199933861647,36.31257629394531,18.3399209486166,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,,1.0980221100131005,-29.679301048573812,30709.0,22634.0
QCOM US Equity,QUALCOMM INC,185763760000.0,QCOM US,Technology,Tech Hardware & Semiconductors,Semiconductors,1788183040.0,-0.24612288177013397,0.43378233909606934,-0.25908148288726807,0.1906953752040863,-0.1840825080871582,-0.22962985932826996,0.2816952168941498,-0.16724203526973724,0.4142182171344757,0.18610894680023193,4.598837375640869,4.23077709524939,6.910854816436768,6.113021879840973,18.780731201171875,14.14761922771432,42.27241897583008,22.182086251382234,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,,1.6575092948929155,17.421447384281908,49000.0,37000.0
T US Equity,AT&T INC,176081595912.78,T US,Communications,Telecommunications,Telecommunications,830067776.0,0.5534169673919678,-1.0816049575805664,-0.503043532371521,-0.35781168937683105,1.1868510246276855,0.015852976590394974,1.6424899101257324,-1.8348944187164307,1.8902614116668701,-0.8077661991119385,1.4441641569137573,1.4206659551316045,1.6872249841690063,1.4982849274163172,10.671741485595703,11.406903517937392,10.349161148071289,,50.0,501010.0,50101020.0,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,,0.23844348005442528,49.86380547706406,140990.0,247800.0
CAT US Equity,CATERPILLAR INC,175682169333.44,CAT US,Industrials,Industrial Products,Machinery,924477696.0,0.004151371773332357,0.2344166785478592,0.1507180631160736,-0.32951366901397705,0.5947573184967041,-0.06488083302974701,0.2889738976955414,-0.41351479291915894,0.10447924584150314,-0.3004703223705292,2.7300374507904053,2.794530607215016,9.01350212097168,9.226071821679954,16.334632873535156,17.30599425633559,55.36488342285156,3.2510916693669087,20.0,201060.0,20106010.0,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment,59.390403747558594,1.1169170589725765,14.132338769054398,113200.0,104000.0
AMD US Equity,ADV MICRO DEVICE,174298609592.72,AMD US,Technology,Tech Hardware & Semiconductors,Semiconductors,6918083584.0,-0.28767240047454834,-1.2650344371795654,-0.676471471786499,3.0002400875091553,-1.1474828720092773,-1.2027347087860107,-0.38327229022979736,1.48762047290802,-0.7094537615776062,-0.7324681878089905,6.75685453414917,5.336682585684907,3.030543327331543,2.8659265576589794,92.74812316894531,22.039209043721776,2.892648935317993,25.03781268179174,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,68.01126861572266,1.786017050896317,-37.077339404237755,28000.0,11400.0
ARM US Equity,ARM HOLDINGS PLC,170798009999.99997,ARM US,Technology,Tech Hardware & Semiconductors,Semiconductors,1331437952.0,-1.4566537141799927,-1.3005038499832153,2.7144277095794678,0.15053316950798035,-1.1872113943099976,2.125408887863159,-0.9826751947402954,0.4747905135154724,-0.7094537615776062,-0.39677825570106506,45.94152069091797,35.529769114365855,26.684144973754883,21.415858251161602,221.51100158691406,82.44331392395343,14.1118803024292,57.09258256632377,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,,2.5454493740110533,111.02452928043843,7096.0,
RTX US Equity,RTX CORP,170445106886.1,RTX US,Industrials,Industrial Products,Aerospace & Defense,571757504.0,0.18612627685070038,-1.0872617959976196,-0.6583426594734192,-0.47447338700294495,0.1480681300163269,0.11077588051557541,0.1678800731897354,-0.8759074211120605,0.4334121644496918,-0.8475399613380432,2.1113195419311523,2.0089438862661098,2.833385467529297,2.717702699187648,22.023193359375,20.645481448621634,7.959718227386475,3.633976566177017,20.0,201010.0,20101010.0,Industrials,Aerospace & Defense,Aerospace & Defense,60.295745849609375,0.5202462492884677,42.45188149252761,186000.0,243200.0
